time (Julian Date),wavelength (nm),irradiance (W/m^2/nm),uncertainty (W/m^2/nm),quality (Bit Flag)
2457752,0.5,5.60E-07,0.031931002,0
2457752,1.5,1.62E-05,0.031931002,0
2457752,2.5,1.60E-05,0.031931002,0
2457752,3.5,1.44E-05,0.031931002,0
2457752,4.5,1.79E-05,0.031931002,0
2457752,5.5,2.62E-05,0.031931002,0
2457752,6.5,4.42E-05,0.031931002,0
2457752,7.5,3.59E-05,0.031931002,0
2457752,8.5,3.44E-05,0.031931002,0
2457752,9.5,2.92E-05,0.031931002,0
2457752,10.5,2.18E-05,0.031931002,0
2457752,11.5,1.50E-05,0.031931002,0
2457752,12.5,7.67E-06,0.031931002,0
2457752,13.5,8.17E-06,0.031931002,0
2457752,14.5,1.73E-05,0.031931002,0
2457752,15.5,1.49E-05,0.031931002,0
2457752,16.5,2.36E-05,0.031931002,0
2457752,17.5,1.55E-04,0.031931002,0
2457752,18.5,1.22E-04,0.031931002,0
2457752,19.5,8.84E-05,0.031931002,0
2457752,20.5,5.74E-05,0.031931002,0
2457752,21.5,4.08E-05,0.031931002,0
2457752,22.5,5.85E-05,0.031931002,0
2457752,23.5,3.46E-05,0.031931002,0
2457752,24.5,4.16E-05,0.031931002,0
2457752,25.5,7.01E-05,0.031931002,0
2457752,26.5,1.83E-05,0.031931002,0
2457752,27.5,2.66E-05,0.031931002,0
2457752,28.5,2.46E-05,0.031931002,0
2457752,29.5,1.56E-05,0.031931002,0
2457752,30.5,4.53E-04,0.031931002,0
2457752,31.5,3.14E-05,0.031931002,0
2457752,32.5,9.88E-06,0.031931002,0
2457752,33.5,2.08E-05,0.031931002,0
2457752,34.5,3.40E-05,0.031931002,0
2457752,35.5,2.45E-05,0.031931002,0
2457752,36.5,5.12E-05,0.031931002,0
2457752,37.5,2.50E-06,0.031931002,0
2457752,38.5,3.32E-06,0.031931002,0
2457752,39.5,2.06E-06,0.031931002,0
2457752,115.5,1.82E-05,6.14E-07,0
2457752,116.5,2.36E-05,7.75E-07,0
2457752,117.5,7.89E-05,2.46E-06,0
2457752,118.5,3.15E-05,9.94E-07,0
2457752,119.5,5.11E-05,1.58E-06,0
2457752,120.5,1.47E-04,5.22E-06,0
2457752,121.5,0.006373374,2.08E-04,0
2457752,122.5,6.38E-05,2.35E-06,0
2457752,123.5,4.10E-05,1.25E-06,0
2457752,124.5,2.98E-05,9.07E-07,0
2457752,125.5,2.69E-05,8.05E-07,0
2457752,126.5,3.54E-05,1.07E-06,0
2457752,127.5,1.93E-05,5.89E-07,0
2457752,128.5,1.58E-05,4.81E-07,0
2457752,129.5,1.81E-05,5.53E-07,0
2457752,130.5,1.56E-04,4.70E-06,0
2457752,131.5,2.52E-05,7.54E-07,0
2457752,132.5,2.03E-05,6.10E-07,0
2457752,133.5,1.83E-04,5.70E-06,0
2457752,134.5,1.84E-05,5.52E-07,0
2457752,135.5,4.21E-05,1.23E-06,0
2457752,136.5,2.62E-05,7.77E-07,0
2457752,137.5,2.86E-05,8.50E-07,0
2457752,138.5,2.82E-05,8.40E-07,0
2457752,139.5,7.22E-05,2.17E-06,0
2457752,140.5,6.25E-05,1.83E-06,0
2457752,141.5,3.86E-05,1.15E-06,0
2457752,142.5,4.26E-05,1.26E-06,0
2457752,143.5,4.79E-05,1.42E-06,0
2457752,144.5,4.63E-05,1.37E-06,0
2457752,145.5,5.03E-05,1.49E-06,0
2457752,146.5,6.22E-05,1.84E-06,0
2457752,147.5,7.71E-05,2.29E-06,0
2457752,148.5,7.98E-05,2.35E-06,0
2457752,149.5,7.21E-05,2.14E-06,0
2457752,150.5,8.07E-05,2.40E-06,0
2457752,151.5,8.78E-05,2.61E-06,0
2457752,152.5,1.09E-04,3.27E-06,0
2457752,153.5,1.22E-04,3.63E-06,0
2457752,154.5,2.05E-04,6.16E-06,0
2457752,155.5,1.84E-04,5.47E-06,0
2457752,156.5,1.83E-04,5.52E-06,0
2457752,157.5,1.62E-04,4.86E-06,0
2457752,158.5,1.58E-04,4.78E-06,0
2457752,159.5,1.58E-04,4.79E-06,0
2457752,160.5,1.78E-04,5.40E-06,0
2457752,161.5,2.10E-04,6.41E-06,0
2457752,162.5,2.42E-04,7.40E-06,0
2457752,163.5,2.55E-04,7.82E-06,0
2457752,164.5,2.96E-04,9.24E-06,0
2457752,165.5,4.73E-04,1.48E-05,0
2457752,166.5,3.24E-04,1.02E-05,0
2457752,167.5,3.82E-04,1.21E-05,0
2457752,168.5,4.19E-04,1.33E-05,0
2457752,169.5,5.49E-04,1.74E-05,0
2457752,170.5,6.34E-04,2.03E-05,0
2457752,171.5,6.32E-04,2.03E-05,0
2457752,172.5,6.93E-04,2.25E-05,0
2457752,173.5,7.00E-04,2.28E-05,0
2457752,174.5,8.53E-04,2.76E-05,0
2457752,175.5,0.001037708,3.37E-05,0
2457752,176.5,0.001119536,3.65E-05,0
2457752,177.5,0.001351186,4.43E-05,0
2457752,178.5,0.001507641,4.96E-05,0
2457752,179.5,0.001490827,4.91E-05,0
2457752,180.5,0.001937919,2.89E-05,0
2457752,181.5,0.002274706,3.50E-05,0
2457752,182.5,0.00222341,3.64E-05,0
2457752,183.5,0.002400427,4.09E-05,0
2457752,184.5,0.00208014,3.61E-05,0
2457752,185.5,0.002361645,4.23E-05,0
2457752,186.5,0.002738564,5.02E-05,0
2457752,187.5,0.003082095,5.93E-05,0
2457752,188.5,0.00330056,6.62E-05,0
2457752,189.5,0.003594498,7.64E-05,0
2457752,190.5,0.003832071,8.11E-05,0
2457752,191.5,0.004122447,8.83E-05,0
2457752,192.5,0.004397935,9.28E-05,0
2457752,193.5,0.003415093,7.31E-05,0
2457752,194.5,0.005589825,1.26E-04,0
2457752,195.5,0.005432119,1.29E-04,0
2457752,196.5,0.006154422,1.51E-04,0
2457752,197.5,0.006307038,1.57E-04,0
2457752,198.5,0.006371918,1.55E-04,0
2457752,199.5,0.006896041,1.69E-04,0
2457752,200.5,0.007484406,1.82E-04,0
2457752,201.5,0.008347365,2.05E-04,0
2457752,202.5,0.00828272,1.99E-04,0
2457752,203.5,0.009603567,2.25E-04,0
2457752,204.5,0.01060392,2.35E-04,0
2457752,205.5,0.01088708,2.25E-04,0
2457752,206.5,0.01128693,2.19E-04,0
2457752,207.5,0.01297972,2.31E-04,0
2457752,208.5,0.01488537,2.40E-04,0
2457752,209.5,0.02159485,3.18E-04,0
2457752,210.5,0.02806446,3.69E-04,0
2457752,211.5,0.03423127,4.08E-04,0
2457752,212.5,0.03260097,3.52E-04,0
2457752,213.5,0.02942139,2.93E-04,0
2457752,214.5,0.04197223,3.97E-04,0
2457752,215.5,0.03414231,3.13E-04,0
2457752,216.5,0.03296493,3.10E-04,0
2457752,217.5,0.03205853,3.16E-04,0
2457752,218.5,0.04507496,4.73E-04,0
2457752,219.5,0.04758375,5.33E-04,0
2457752,220.5,0.04675629,5.62E-04,0
2457752,221.5,0.033378,4.42E-04,0
2457752,222.5,0.0490141,6.84E-04,0
2457752,223.5,0.06234614,9.13E-04,0
2457752,224.5,0.05706302,9.05E-04,0
2457752,225.5,0.05034446,8.28E-04,0
2457752,226.5,0.03526993,5.93E-04,0
2457752,227.5,0.03586833,6.06E-04,0
2457752,228.5,0.05133448,8.43E-04,0
2457752,229.5,0.04353593,7.09E-04,0
2457752,230.5,0.05314197,8.60E-04,0
2457752,231.5,0.045791,7.45E-04,0
2457752,232.5,0.04955646,7.98E-04,0
2457752,233.5,0.04139096,6.89E-04,0
2457752,234.5,0.03374107,5.84E-04,0
2457752,235.5,0.05406947,9.60E-04,0
2457752,236.5,0.041723,7.66E-04,0
2457752,237.5,0.05049997,9.27E-04,0
2457752,238.5,0.03478887,6.82E-04,0
2457752,239.5,0.04319864,8.65E-04,0
2457752,240.5,0.03989912,8.26E-04,0
2457752,241.5,0.04658736,9.80E-04,0
2457752,242.5,0.07003921,0.0014454,0
2457752,243.5,0.06404124,0.0012717,0
2457752,244.5,0.06117365,0.0011674,0
2457752,245.5,0.04812873,8.80E-04,0
2457752,246.5,0.04807875,8.51E-04,0
2457752,247.5,0.05528534,9.64E-04,0
2457752,248.5,0.04248742,7.36E-04,0
2457752,249.5,0.05429784,9.87E-04,0
2457752,250.5,0.05694524,0.0010713,0
2457752,251.5,0.04383951,8.35E-04,0
2457752,252.5,0.03871958,7.48E-04,0
2457752,253.5,0.04963803,9.59E-04,0
2457752,254.5,0.05510512,0.0010737,0
2457752,255.5,0.07846377,0.0015285,0
2457752,256.5,0.09450539,0.0018921,0
2457752,257.5,0.1176393,0.0023144,0
2457752,258.5,0.125267,0.0024638,0
2457752,259.5,0.1042561,0.0020332,0
2457752,260.5,0.08430903,0.0015874,0
2457752,261.5,0.0819857,0.0014536,0
2457752,262.5,0.1040887,0.0018079,0
2457752,263.5,0.153711,0.0026603,0
2457752,264.5,0.2411382,0.0041401,0
2457752,265.5,0.251978,0.0043951,0
2457752,266.5,0.2462212,0.0043509,0
2457752,267.5,0.2465407,0.0043512,0
2457752,268.5,0.2463674,0.0043654,0
2457752,269.5,0.2192947,0.0038698,0
2457752,270.5,0.2775159,0.0048464,0
2457752,271.5,0.2322161,0.0039311,0
2457752,272.5,0.1829541,0.0031513,0
2457752,273.5,0.210139,0.0037304,0
2457752,274.5,0.1227528,0.0023191,0
2457752,275.5,0.1763577,0.0035492,0
2457752,276.5,0.245751,0.0052536,0
2457752,277.5,0.243976,0.0054271,0
2457752,278.5,0.1601603,0.0037502,0
2457752,279.5,0.07521339,0.0017159,0
2457752,280.5,0.08711463,0.0018824,0
2457752,281.5,0.2081132,0.0044759,0
2457752,282.5,0.292456,0.0061793,0
2457752,283.5,0.3263576,0.0070581,0
2457752,284.5,0.2511661,0.0057102,0
2457752,285.5,0.1259057,0.0026014,0
2457752,286.5,0.3413426,0.007796,0
2457752,287.5,0.3744685,0.0083276,0
2457752,288.5,0.3080164,0.0063921,0
2457752,289.5,0.4591638,0.0091541,0
2457752,290.5,0.6123529,0.012612,0
2457752,291.5,0.5712383,0.011994,0
2457752,292.5,0.5004758,0.010962,0
2457752,293.5,0.5647895,0.011918,0
2457752,294.5,0.5099645,0.010118,0
2457752,295.5,0.569158,0.010155,0
2457752,296.5,0.5109052,0.0092818,0
2457752,297.5,0.5443809,0.010287,0
2457752,298.5,0.4029711,0.0082463,0
2457752,299.5,0.5661449,0.012295,0
2457752,300.5,0.3711618,0.0080464,0
2457752,301.5,0.5068704,0.011735,0
2457752,302.5,0.4944246,0.011923,0
2457752,303.5,0.648987,0.016993999,0
2457752,304.5,0.6119133,0.016519001,0
2457752,305.5,0.6429366,0.020427,0
2457752,306.5,0.572476,0.019688999,0
2457752,307.5,0.6628874,0.024468999,0
2457752,308.5,0.6670178,0.026774,0
2457752,309.5,0.5023339,0.020776,0
2457752,310.25,0.5582702,0.0015326,4096
2457752,310.48,0.6067803,0.001555,4096
2457752,310.71,0.6491255,0.0015773,4096
2457752,310.95,0.6764589,0.0016004,4096
2457752,311.18,0.6919331,0.0016223,4096
2457752,311.42,0.6995596,0.0016451,4096
2457752,311.65,0.6847025,0.0016783,4096
2457752,311.89,0.6663928,0.0017004,4096
2457752,312.12,0.651214,0.0017215,4096
2457752,312.36,0.6428809,0.0017433,4096
2457752,312.6,0.640474,0.001765,4096
2457752,312.84,0.6471114,0.0017865,4096
2457752,313.08,0.6592173,0.0018079,4096
2457752,313.32,0.6653747,0.001829,4096
2457752,313.56,0.6690719,0.00185,4096
2457752,313.8,0.6692496,0.0018709,4096
2457752,314.04,0.6668021,0.0018916,4096
2457752,314.28,0.6590102,0.0019121,4096
2457752,314.53,0.6507023,0.0019333,4096
2457752,314.77,0.6416685,0.0019535,4096
2457752,315.02,0.6307611,0.0019743,4096
2457752,315.26,0.6181687,0.0019942,4096
2457752,315.51,0.6051583,0.0020147,4096
2457752,315.75,0.594238,0.0020342,4096
2457752,316,0.5940963,0.0020544,4096
2457752,316.25,0.6124859,0.0020743,4096
2457752,316.5,0.6387729,0.0020941,4096
2457752,316.75,0.6605386,0.0021138,4096
2457752,317,0.6921147,0.0021332,4096
2457752,317.25,0.7085868,0.0021525,4096
2457752,317.5,0.7117287,0.0021716,4096
2457752,317.75,0.7027255,0.0021905,4096
2457752,318.01,0.6826198,0.00221,4096
2457752,318.26,0.6665899,0.0022285,4096
2457752,318.51,0.6563756,0.0022469,4096
2457752,318.77,0.656908,0.0022658,4096
2457752,319.02,0.663028,0.0022838,4096
2457752,319.28,0.6766427,0.0023024,4096
2457752,319.54,0.7038617,0.0023207,4096
2457752,319.8,0.7245377,0.0023389,4096
2457752,320.06,0.7378203,0.0023568,4096
2457752,320.32,0.7376621,0.0023736,4096
2457752,320.58,0.7407449,0.0021624,4096
2457752,320.84,0.7307008,0.0021808,4096
2457752,321.1,0.7184524,0.0021994,4096
2457752,321.36,0.7028296,0.0022174,4096
2457752,321.62,0.6918244,0.0022352,4096
2457752,321.89,0.6807294,0.0022534,4096
2457752,322.15,0.671381,0.0022708,4096
2457752,322.42,0.6624208,0.0022887,4096
2457752,322.69,0.656811,0.0023064,4096
2457752,322.95,0.6537881,0.0023231,4096
2457752,323.22,0.6570357,0.0023404,4096
2457752,323.49,0.6635605,0.0023574,4096
2457752,323.76,0.6810102,0.0023742,4096
2457752,324.03,0.6986672,0.0023908,4096
2457752,324.3,0.7270294,0.0024072,4096
2457752,324.57,0.7528388,0.0024233,4096
2457752,324.85,0.7826371,0.0024637,4096
2457752,325.12,0.813331,0.002479,4096
2457752,325.39,0.8482847,0.002494,4096
2457752,325.67,0.8856988,0.0025843,4096
2457752,325.94,0.908931,0.0025981,4096
2457752,326.22,0.9310422,0.0026123,4096
2457752,326.5,0.9429814,0.0026263,4096
2457752,326.78,0.9515727,0.00264,4096
2457752,327.06,0.9480307,0.0026536,4096
2457752,327.34,0.938217,0.0026669,4096
2457752,327.62,0.9270507,0.00268,4096
2457752,327.9,0.9222199,0.0028045,4096
2457752,328.18,0.9229088,0.002817,4096
2457752,328.47,0.93154,0.0028296,4096
2457752,328.75,0.9480171,0.0028416,4096
2457752,329.04,0.9772848,0.0028539,4096
2457752,329.32,0.9973942,0.0028654,4096
2457752,329.61,1.011055,0.0028675,4096
2457752,329.9,1.017435,0.0028792,4096
2457752,330.19,1.01377,0.0028906,4096
2457752,330.48,0.9983239,0.0027161,4096
2457752,330.77,0.9838954,0.0027271,4096
2457752,331.06,0.9672022,0.0027378,4096
2457752,331.35,0.9570743,0.0027484,4096
2457752,331.64,0.9480875,0.0027587,4096
2457752,331.94,0.9451891,0.0027692,4096
2457752,332.23,0.9377896,0.002779,4096
2457752,332.53,0.9327166,0.002789,4096
2457752,332.83,0.9259399,0.0027988,4096
2457752,333.12,0.922993,0.002808,4096
2457752,333.42,0.9209861,0.0028172,4096
2457752,333.72,0.9192862,0.0028263,4096
2457752,334.02,0.9285394,0.0028351,4096
2457752,334.32,0.9402238,0.0028437,4096
2457752,334.63,0.9412819,0.0028523,4096
2457752,334.93,0.9352826,0.0028604,4096
2457752,335.23,0.9282016,0.0028683,4096
2457752,335.54,0.9129187,0.0028761,4096
2457752,335.85,0.8815354,0.0028837,4096
2457752,336.15,0.8557048,0.0028909,4096
2457752,336.46,0.8424591,0.002898,4096
2457752,336.77,0.8350056,0.0029049,4096
2457752,337.08,0.8326851,0.0029115,4096
2457752,337.39,0.8436149,0.0029179,4096
2457752,337.71,0.8644634,0.0029242,4096
2457752,338.02,0.8836061,0.0029301,4096
2457752,338.33,0.9016231,0.0029357,4096
2457752,338.65,0.9266261,0.0029412,4096
2457752,338.96,0.9447363,0.0029463,4096
2457752,339.28,0.9597088,0.0029513,4096
2457752,339.6,0.9733935,0.002956,4096
2457752,339.92,0.9820475,0.0029605,4096
2457752,340.24,0.9865231,0.0029647,4096
2457752,340.56,0.9823609,0.0029686,4096
2457752,340.88,0.9736826,0.0029722,4096
2457752,341.21,0.9694924,0.0029757,4096
2457752,341.53,0.9663517,0.0029788,4096
2457752,341.86,0.9721003,0.0029817,4096
2457752,342.18,0.9770711,0.0029843,4096
2457752,342.51,0.9778007,0.0029867,4096
2457752,342.84,0.969266,0.0031163,4096
2457752,343.17,0.9517356,0.0031175,4096
2457752,343.5,0.9283488,0.0031183,4096
2457752,343.83,0.9030022,0.0029279,4096
2457752,344.17,0.8812146,0.0029286,4096
2457752,344.5,0.8755761,0.002929,4096
2457752,344.84,0.8788974,0.0029291,4096
2457752,345.17,0.8942775,0.002929,4096
2457752,345.51,0.9100541,0.0029286,4096
2457752,345.85,0.9205722,0.0029279,4096
2457752,346.19,0.9289447,0.0029269,4096
2457752,346.53,0.9321612,0.0029257,4096
2457752,346.88,0.932256,0.0029241,4096
2457752,347.22,0.9285529,0.0029223,4096
2457752,347.56,0.9219151,0.0029202,4096
2457752,347.91,0.9140496,0.0029178,4096
2457752,348.26,0.9123347,0.0029151,4096
2457752,348.6,0.9160272,0.0029121,4096
2457752,348.95,0.9255325,0.0029088,4096
2457752,349.3,0.9381326,0.0029052,4096
2457752,349.66,0.9562022,0.0029012,4096
2457752,350.01,0.9774368,0.002897,4096
2457752,350.36,0.9992062,0.0028926,4096
2457752,350.72,1.007426,0.0028876,4096
2457752,351.08,1.002268,0.0028824,4096
2457752,351.43,0.9958757,0.002877,4096
2457752,351.79,0.9871893,0.0028712,4096
2457752,352.15,0.9798423,0.002865,4096
2457752,352.52,0.9788813,0.003011,4096
2457752,352.88,0.9948012,0.0030026,4096
2457752,353.24,1.022731,0.0029877,4096
2457752,353.61,1.050718,0.0029781,4096
2457752,353.98,1.070187,0.0029682,4096
2457752,354.34,1.090204,0.0030584,4096
2457752,354.71,1.095824,0.0030471,4096
2457752,355.08,1.083079,0.0029366,4096
2457752,355.46,1.052547,0.0029249,4096
2457752,355.83,1.020563,0.0029132,4096
2457752,356.2,0.9828916,0.0029011,4096
2457752,356.58,0.9340003,0.0029844,4096
2457752,356.96,0.8843343,0.0029718,4096
2457752,357.34,0.8498258,0.0029593,4096
2457752,357.72,0.8304423,0.0029472,4096
2457752,358.1,0.8256536,0.0029355,4096
2457752,358.48,0.8396631,0.0029241,4096
2457752,358.86,0.8700387,0.0029132,4096
2457752,359.25,0.9131605,0.0029023,4096
2457752,359.64,0.9492772,0.0028919,4096
2457752,360.03,0.9675194,0.0028781,4096
2457752,360.42,0.9720156,0.0028689,4096
2457752,360.81,0.9721877,0.0028601,4096
2457752,361.2,0.9716327,0.0028517,4096
2457752,361.59,0.9650938,0.0028437,4096
2457752,361.99,0.9665222,0.0028359,4096
2457752,362.39,0.9832766,0.0028285,4096
2457752,362.79,1.001973,0.0028216,4096
2457752,363.19,1.013143,0.0028151,4096
2457752,363.59,1.02411,0.002809,4096
2457752,363.99,1.047689,0.0028034,4096
2457752,364.39,1.072166,0.0027981,4096
2457752,364.8,1.096727,0.0027932,4096
2457752,365.21,1.126689,0.0027888,4096
2457752,365.62,1.166662,0.0027848,4096
2457752,366.03,1.193571,0.0027812,4096
2457752,366.44,1.206254,0.0027781,4096
2457752,366.85,1.209382,0.0027754,4096
2457752,367.27,1.208588,0.0027731,4096
2457752,367.69,1.201948,0.0027742,4096
2457752,368.1,1.197121,0.0027728,4096
2457752,368.52,1.194208,0.002772,4096
2457752,368.95,1.1956,0.0027715,4096
2457752,369.37,1.206724,0.0027716,4096
2457752,369.79,1.214387,0.0027721,4096
2457752,370.22,1.207785,0.0027731,4096
2457752,370.65,1.196543,0.0027747,4096
2457752,371.08,1.184238,0.0027767,4096
2457752,371.51,1.159885,0.0027792,4096
2457752,371.94,1.121879,0.0027822,4096
2457752,372.38,1.081925,0.0027858,4096
2457752,372.81,1.045655,0.0027898,4096
2457752,373.25,1.014002,0.0027944,4096
2457752,373.69,0.9894983,0.0027995,4096
2457752,374.13,0.9832289,0.0028052,4096
2457752,374.58,0.9866681,0.0028115,4096
2457752,375.02,1.004663,0.0028182,4096
2457752,375.47,1.039521,0.0028256,4096
2457752,375.92,1.088782,0.0028335,4096
2457752,376.37,1.137344,0.002842,4096
2457752,376.82,1.181675,0.002851,4096
2457752,377.28,1.221403,0.0028607,4096
2457752,377.73,1.246591,0.0028924,4096
2457752,378.19,1.253826,0.0029032,4096
2457752,378.65,1.250584,0.0029146,4096
2457752,379.11,1.237539,0.0029265,4096
2457752,379.57,1.210682,0.0029391,4096
2457752,380.04,1.182274,0.0029524,4096
2457752,380.51,1.148346,0.0029664,4096
2457752,380.98,1.100384,0.002981,4096
2457752,381.45,1.038504,0.0029962,4096
2457752,381.92,0.9752019,0.0030119,4096
2457752,382.39,0.9219442,0.0030283,4096
2457752,382.87,0.8840917,0.0030456,4096
2457752,383.35,0.8628067,0.0030636,4096
2457752,383.83,0.8660244,0.0030822,4096
2457752,384.31,0.8965663,0.0031014,4096
2457752,384.8,0.9366746,0.0031216,4096
2457752,385.28,0.9665974,0.003142,4096
2457752,385.77,0.9892278,0.0031636,4096
2457752,386.26,1.002946,0.0031857,4096
2457752,386.76,1.01138,0.003209,4096
2457752,387.25,1.018359,0.0032325,4096
2457752,387.75,1.030328,0.0032566,4096
2457752,388.25,1.05224,0.0032798,4096
2457752,388.75,1.087818,0.003435,4096
2457752,389.25,1.131667,0.003456,4096
2457752,389.76,1.177489,0.0034766,4096
2457752,390.26,1.203705,0.0034959,4096
2457752,390.77,1.198677,0.0035147,4096
2457752,391.29,1.167707,0.0035329,4096
2457752,391.8,1.113443,0.0035498,4096
2457752,392.32,1.047649,0.0035662,4096
2457752,392.84,0.9922929,0.0035816,4096
2457752,393.36,0.9643022,0.003596,4096
2457752,393.88,0.9622142,0.0036095,4096
2457752,394.4,0.9747324,0.003622,4096
2457752,394.93,0.9952256,0.0036338,4096
2457752,395.46,1.023927,0.0036446,4096
2457752,395.99,1.050742,0.0036544,4096
2457752,396.53,1.081008,0.0036634,4096
2457752,397.07,1.126172,0.0036714,4096
2457752,397.61,1.206796,0.0036784,4096
2457752,398.15,1.308191,0.0036843,4096
2457752,398.69,1.410115,0.0036892,4096
2457752,399.24,1.515364,0.0036931,4096
2457752,399.79,1.608941,0.003696,4096
2457752,400.34,1.675204,0.0036978,4096
2457752,400.89,1.712886,0.0036986,4096
2457752,401.45,1.734873,0.0036983,4096
2457752,402.01,1.746488,0.0036969,4096
2457752,402.57,1.745851,0.0036944,4096
2457752,403.13,1.739264,0.0036907,4096
2457752,403.7,1.727393,0.0036859,4096
2457752,404.27,1.711649,0.00368,4096
2457752,404.84,1.693824,0.0036729,4096
2457752,405.41,1.679883,0.0036647,4096
2457752,405.99,1.675601,0.0036552,4096
2457752,406.57,1.680723,0.0036445,4096
2457752,407.15,1.685491,0.0036326,4096
2457752,407.74,1.688424,0.0036193,4096
2457752,408.33,1.699,0.0036048,4096
2457752,408.92,1.712357,0.003589,4096
2457752,409.51,1.72093,0.0035721,4096
2457752,410.11,1.724458,0.0035536,4096
2457752,410.7,1.737893,0.0035342,4096
2457752,411.31,1.757345,0.0035128,4096
2457752,411.91,1.771842,0.0034905,4096
2457752,412.52,1.78023,0.0034666,4096
2457752,413.13,1.788436,0.0034413,4096
2457752,413.74,1.79838,0.0034148,4096
2457752,414.36,1.799269,0.0033865,4096
2457752,414.98,1.792963,0.0033568,4096
2457752,415.6,1.786876,0.0033258,4096
2457752,416.22,1.783162,0.0032935,4096
2457752,416.85,1.772899,0.0032592,4096
2457752,417.48,1.76028,0.0032236,4096
2457752,418.11,1.754582,0.0031865,4096
2457752,418.75,1.755305,0.0031478,4096
2457752,419.39,1.754213,0.0031097,4096
2457752,420.04,1.749929,0.003072,4096
2457752,420.68,1.753164,0.003036,4096
2457752,421.33,1.755185,0.0030005,4096
2457752,421.98,1.749381,0.002966,4096
2457752,422.64,1.738909,0.002932,4096
2457752,423.3,1.732701,0.0028992,4096
2457752,423.96,1.726387,0.0028674,4096
2457752,424.63,1.714696,0.0028362,4096
2457752,425.3,1.70341,0.0028062,4096
2457752,425.97,1.69099,0.0027772,4096
2457752,426.65,1.670671,0.002749,4096
2457752,427.32,1.630897,0.0027224,4096
2457752,428.01,1.589047,0.0026961,4096
2457752,428.69,1.556558,0.0026713,4096
2457752,429.38,1.529475,0.0026473,4096
2457752,430.08,1.515051,0.0026243,4096
2457752,430.77,1.522229,0.0026027,4096
2457752,431.47,1.554547,0.002582,4096
2457752,432.18,1.600053,0.0025623,4096
2457752,432.89,1.64822,0.0025438,4096
2457752,433.6,1.694927,0.0025266,4096
2457752,434.31,1.735361,0.0025106,4096
2457752,435.03,1.763801,0.0024957,4096
2457752,435.75,1.779078,0.0024821,4096
2457752,436.48,1.786742,0.0024696,4096
2457752,437.21,1.787131,0.0024584,4096
2457752,437.94,1.786451,0.0024486,4096
2457752,438.68,1.791561,0.00244,4096
2457752,439.42,1.805723,0.0024327,4096
2457752,440.17,1.825268,0.0024267,4096
2457752,440.92,1.851693,0.0024221,4096
2457752,441.67,1.882503,0.0024189,4096
2457752,442.43,1.907875,0.0024171,4096
2457752,443.19,1.92612,0.0024168,4096
2457752,443.96,1.939549,0.0024179,4096
2457752,444.73,1.949199,0.0024204,4096
2457752,445.5,1.957237,0.0024245,4096
2457752,446.28,1.967018,0.00243,4096
2457752,447.06,1.990796,0.0024372,4096
2457752,447.85,2.018196,0.0024459,4096
2457752,448.64,2.038652,0.0024562,4096
2457752,449.43,2.054625,0.002468,4096
2457752,450.23,2.067117,0.0024809,4096
2457752,451.04,2.070884,0.0024936,4096
2457752,451.85,2.062515,0.0025058,4096
2457752,452.66,2.052706,0.0025176,4096
2457752,453.48,2.047758,0.002529,4096
2457752,454.3,2.047286,0.0025401,4096
2457752,455.13,2.048185,0.0025509,4096
2457752,455.96,2.052517,0.0025612,4096
2457752,456.8,2.060054,0.0025712,4096
2457752,457.64,2.068514,0.0025808,4096
2457752,458.48,2.073628,0.0025898,4096
2457752,459.33,2.078409,0.0025986,4096
2457752,460.19,2.083486,0.002607,4096
2457752,461.05,2.086671,0.0026149,4096
2457752,461.92,2.087418,0.0026224,4096
2457752,462.79,2.082453,0.0026294,4096
2457752,463.66,2.075318,0.0026359,4096
2457752,464.54,2.065106,0.0026421,4096
2457752,465.43,2.054334,0.0026477,4096
2457752,466.32,2.04137,0.0026529,4096
2457752,467.22,2.032743,0.0026576,4096
2457752,468.12,2.030622,0.0026619,4096
2457752,469.03,2.030438,0.0026656,4096
2457752,469.94,2.03318,0.0026688,4096
2457752,470.86,2.040345,0.0026715,4096
2457752,471.78,2.049932,0.0026736,4096
2457752,472.71,2.059665,0.0026752,4096
2457752,473.64,2.069099,0.0026763,4096
2457752,474.58,2.077692,0.0026768,4096
2457752,475.53,2.086553,0.0026768,4096
2457752,476.48,2.094119,0.0026761,4096
2457752,477.44,2.100354,0.0026748,4096
2457752,478.4,2.106709,0.002673,4096
2457752,479.37,2.108007,0.0026704,4096
2457752,480.34,2.103291,0.0026673,4096
2457752,481.33,2.085426,0.0026634,4096
2457752,482.31,2.058189,0.0026589,4096
2457752,483.31,2.024621,0.0026537,4096
2457752,484.3,1.990199,0.0026479,4096
2457752,485.31,1.959703,0.0026412,4096
2457752,486.32,1.938329,0.0026339,4096
2457752,487.34,1.931857,0.0026258,4096
2457752,488.37,1.938671,0.002617,4096
2457752,489.4,1.951828,0.0026074,4096
2457752,490.43,1.966699,0.0025971,4096
2457752,491.48,1.981797,0.0025859,4096
2457752,492.53,1.993162,0.0025739,4096
2457752,493.59,1.999415,0.0025611,4096
2457752,494.65,2.001385,0.0025476,4096
2457752,495.72,1.997553,0.0025331,4096
2457752,496.8,1.989029,0.0025177,4096
2457752,497.89,1.978746,0.0025014,4096
2457752,498.98,1.966441,0.0024843,4096
2457752,500.08,1.955924,0.0024663,4096
2457752,501.19,1.949296,0.0024472,4096
2457752,502.3,1.948039,0.0024274,4096
